gene	pause_sum	body_density
Mroh3	9.81977495551109	0.00552133423716448
Inava	3.79484996199608	0.0245645679383446
Camsap2	55.8875502943993	0.0200729161191464
Ddx59	10.1524250507355	0.0194693920003385
Tram1	6.98348495364189	0.0362275293259415
Kif14	2.37670496106148	0.0324932421276498
Zfp281	148.088816732168	0.0578774602427667
Nr5a2	43.3366004824638	0.0181618245928935
Lactb2	110.188490062952	0.0517817599935562
Lhx9	2.70935496687889	0.00155048070002217
2310009B15Rik	30.8293148875237	0.0405070616426581
Dennd1b	15.6389849483967	0.0180932904150557
Crb1	6.83685499429703	0.000725157199734768
Zbtb41	11.7171999812126	0.0276438220932156
Aspm	242.325476497412	0.0364315460440834
F13b	5.7119699716568	0.000892411588920914
Kcnt2	9.04723492264748	0.0061234888159584
Eya1	9.48710522055626	0.00354668839376872
Cdc73	205.195281803608	0.0434295304153191
Glrx2	24.0515449047089	0.0248595927885336
Ro60	73.0125488936901	0.0147027485630417
Uchl5	113.593790262938	0.0414887412902157
Rgs2	255.451938390732	0.0133214447531697
Msc	4.90003991127014	0.00173360793332628
Pla2g4a	8.04928502440453	0.00125543521784624
Ptgs2	16.4115247130394	0.0162776622023167
Odr4	151.187844872475	0.0179841432045274
Tpr	23.2877798378468	0.04300071152998
Hmcn1	1.75079497694969	0.00128954882052912
Ivns1abp	124.116119205952	0.0861448166802487
Swt1	207.434265762568	0.0254923518812321
Trmt1l	137.498674839735	0.0203713237565925
Rnf2	67.4559803903103	0.0571998242256517
Niban1	5.06636491417885	0.011074238824917
Edem3	19.3856800198555	0.0131873623490037
1700025G04Rik	1.75079497694969	0.0161625841671143
Tsen15	18.466510027647	0.0212337416592533
Colgalt2	3.33526495099068	0.000890142693312955
Rgl1	7.00317993760109	0.00150593703575329
Arpc5	31.8163347244263	0.0345578446586937
Ncf2	0.958559989929199	0.0035353014407303
Smg7	6.67052999138832	0.0507462644464737
Nmnat2	0.312954992055893	0.00279667426578977
Lamc2	3.98087000846863	0.00253890526979531
Lamc1	47.1138897240162	0.10964646166943
Shcbp1l	5.69227486848831	0.00390504935725791
Npl	0.4792799949646	0.0291771971995452
Rgs16	56.6513703465462	0.030169422344078
Rnasel	3.14924496412277	0.0045935099882917
Glul	468.055682241917	0.145603590376571
Mr1	0.625909984111786	0.00152672921731996
Stx6	14.2799249887466	0.0155383032098904
BC034090	2.06374999880791	0.00596741622208898
Xpr1	26.0168096125126	0.00708748883417759
Acbd6	20.0312850475311	0.0247822884122124
Qsox1	23.0732900500298	0.0133350696249091
Cep350	92.1728602647781	0.0163971680899781
Tor1aip1	11.4042448699474	0.0152482408546914
Tor1aip2	604.770841747522	0.0893093817761201
Tdrd5	7.29643988609314	0.00605287291108064
Gm2000	30.7789758443832	0.0605582872482195
Axdnd1	12.9493249058723	0.0031100031931779
Soat1	63.7685063779354	0.043693354154442
Abl2	92.7308900952339	0.0353175951229663
Tor3a	57.6471099555492	0.0315352941125685
Fam20b	3.48189496994019	0.0166263146037827
Ralgps2	35.5521194934845	0.0250463631138096
Rasal2	11.237920075655	0.00866142168122799
Cryzl2	7.77571985125542	0.00565759930711094
Sec16b	0.312954992055893	0.00115322289696659
Brinp2	38.7604249119759	0.00112692327511479
Astn1	1.10518997907639	0.000860990678691099
Terf1	200.140194416046	0.0683485834746432
Cop1	6.2109449505806	0.0329790397106427
Sbspon	2.54303002357483	0.0010906440584923
4930523C07Rik	5.54564493894577	0.00159338929675656
Cacybp	143.994130671024	0.0567805530831786
Mrps14	59.4373248815536	0.0515749500955483
Rabgap1l	176.773554325104	0.0103635760272082
Rc3h1	14.7788999676704	0.0272295235326367
Serpinc1	8.50886991620064	0.00780814322503472
Zbtb37	19.8452550470829	0.0236593553726852
Dars2	989.764567911625	0.028079839358915
Cenpl	66.3617305159569	0.0369816882720708
Klhl20	79.7312545478344	0.0137409967268437
Ankrd45	4.12749993801117	0.00551556621708424
Prdx6	48.3263446390629	0.0774663210095145
4930444P10Rik	1.10518997907639	0.00140370863186871
Suco	6.94409483671188	0.0210421846894997
Rdh10	10.6317048966885	0.0173450210105919
Pigc	32.0220494270325	0.0389753007313854
Dnm3	1.89742496609688	0.00101228880239703
Eef1aknmt	31.3764652013779	0.0417394598676233
Vamp4	12.0498499572277	0.0104965220891577
Myocos	0.625909984111786	0.00125612090169532
Prrc2c	273.91405197978	0.06577096486603
Prrx1	6.48451000452042	0.00259271560337708
Gorab	169.260419726372	0.0236768392741313
Kifap3	17.9763000905514	0.00813061288374028
Scyl3	10.4456851184368	0.0246060308160173
BC055324	92.7308701276779	0.0253852511909001
Mettl18	40.629390090704	0.0507841483663451
Selp	1.89742496609688	0.00102450152551589
Slc19a2	68.0731410086155	0.0584836751270099
Ccdc181	10.0254899561405	0.00433994502249938
Nme7	27.2686198651791	0.013154561378883
Atp1b1	35.3769896924496	0.0674115561829695
Sft2d2	33.0878503322601	0.0304229748296986
Tiprl	31.4552247822285	0.0360981463153663
Gpr161	0.625909984111786	0.00449103232748347
Dcaf6	34.2324301302433	0.0110779708136781
Mpc2	26.4085698127747	0.00781949620679744
Adcy10	1.25181996822357	0.00183557418633517
Mpzl1	31.3961398899555	0.0331016182277746
Rcsd1	0.312954992055893	0.00177436414638512
Creg1	75.2535488009453	0.0189159870342903
Cd247	4.38137000799179	0.00102511614843084
Stau2	10.9840499460697	0.0075241740169741
Pou2f1	64.2761398851871	0.0475965787435011
Dusp27	1.75079497694969	0.0131095002735931
Gpa33	6.50420492887497	0.0213917762767978
Mael	22.6421748101711	0.00378195622389744
Ildr2	0.792234987020493	0.000921757859715009
Tada1	3.7948499917984	0.0104475095037074
Pogk	2.3570100069046	0.00597852817290998
Ube2w	41.50038382411	0.0264160168080441
Fam78b	0.312954992055893	0.00825539959006348
Eloc	260.669422864914	0.066442443153133
Uck2	14.7198150455952	0.110933574161514
Tmco1	124.439943403006	0.026298053742885
Aldh9a1	147.246259957552	0.0357067500700352
Mgst3	92.778984606266	0.0182109970945383
Tmem70	33.831919580698	0.0285815580673538
Rxrg	3.18863499164581	0.00168232030487866
Lmx1a	0.958559989929199	0.00072612426013935
Ly96	3.8145449757576	0.00283824831524694
Pbx1	19.1996599733829	0.00955310398630787
Nuf2	98.3728801608086	0.0277943759223514
Hsd17b7	176.685989648104	0.0180793576623157
Ddr2	1.41814497113228	0.00175821890842655
Uap1	51.5149458944798	0.0198732425040722
Uhmk1	19.4732246398926	0.0317915369615193
Gm7694	0.312954992055893	0.00468382308728822
Nos1ap	5.87829503417015	0.00548653792699778
Olfml2b	3.96117496490479	0.00182188858287093
Atf6	72.6907897889614	0.0315273501001087
Dusp12	12.9690200090408	0.0488663778467883
Gm26620	15.80531001091	0.0330215374884517
Fcgr3	1.25181996822357	0.00347037439581898
Cfap126	45.1858500242233	0.00639457508764524
Sdhc	108.995806157589	0.0521652438967147
Pcp4l1	21.5172798335552	0.00185759471795429
Apoa2	4.75340995192528	0.00581783999671187
Ndufs2	24.2857199907303	0.0562172750548083
Adamts4	11.2773099541664	0.0196496285120134
B4galt3	105.454840391874	0.0357868891528719
Usp21	62.0591397881508	0.0762052835804401
Nit1	146.134495288134	0.0620355911749777
Dedd	21.7426898181438	0.0882104104115389
Pfdn2	43.6517050266266	0.0957269121282215
Klhdc9	31.5624648332596	0.0144786886949014
Nectin4	3.02230998873711	0.00478087921391898
Arhgap30	1.8974249958992	0.00542916473168258
Usf1	42.0081502199173	0.0831257051803689
Tstd1	44.8050295114517	0.092140306958937
F11r	622.88271728158	0.0408911251718041
Alyref2	81.8146848380566	0.024509886516367
Jph1	13.8006448447704	0.0145680600467678
Vangl2	72.8068552613258	0.0282458407736937
Nhlh1	4.42076003551483	0.00165941235225375
Ncstn	115.313949793577	0.0281892687438053
Copa	56.9337006211281	0.0364130484167396
Pex19	285.252807706594	0.0740063362060821
Dcaf8	131.294349223375	0.0676392934192283
Pea15a	11.1503749489784	0.0152368040011546
Casq1	1.9171199798584	0.00729630629305811
Atp1a2	5.71196991205215	0.00299659489341071
Kcnj9	1.75079497694969	0.00865658273206805
Igsf8	71.4083957672119	0.0144614952065696
Kcnj10	6.67053008079529	0.00257522750166537
Pigm	32.4619453549385	0.0555298307532115
Igsf9	14.9255300462246	0.0396261893251773
Tagln2	247.282346397638	0.0804931255346247
Cfap45	11.3845500349998	0.00531397387055988
Dusp23	2.396399974823	0.00480690768369312
Cadm3	10.6513999402523	0.00255203979109804
Aim2	42.7916198074818	0.022733278698739
Spta1	8.1959148645401	0.00218655886686515
Fmn2	18.8670097887516	0.00829449247027511
Grem2	1.25181996822357	0.00143814577657615
Fh1	45.8030045628548	0.0295122486086987
Chml	62.0197850465775	0.0176619692673792
Opn3	62.0197850465775	0.0177080364426394
Wdr64	0.312954992055893	0.00101563885575856
Exo1	23.893984913826	0.0615104052396372
Rbm8a2	51.2786043286324	0.0100548035909082
Cep170	15.3851148188114	0.0155108309365172
Sdccag8	6.83685502409935	0.00710642669137091
Akt3	3.48189494013786	0.00655287460369222
Zbtb18	16.7835651040077	0.0271478879884793
Adss	282.63529920578	0.0473289783458297
Catspere2	9.487124979496	0.00172928225719651
Crispld1	0.4792799949646	0.002442466319005
Desi2	4.44045498967171	0.0314327332962073
Kif26b	1.75079497694969	0.00366914595329229
Smyd3	387.190795302391	0.0313966504700197
Tfb2m	11.2576148509979	0.0281588832233245
Cnst	6.19124990701675	0.012008737936188
Sccpdh	41.8812151551247	0.0153665699052269
Ahctf1	107.978110462427	0.0733288422171298
Cdc42bpa	6.85654997825623	0.0123931365510923
Coq8a	80.23021453619	0.00822816966663168
Psen2	50.6636500656605	0.01244107812769
Itpkb	7.46276497840881	0.00519268966443204
Parp1	26.5354896783829	0.0710176587913183
Lin9	190.519309580326	0.0251801773292557
Acbd3	37.2744200527668	0.0364496057013988
Sde2	92.0874058306217	0.0663890200510912
Lefty2	23.7758147120476	0.0692042885874786
Tmem63a	6.21094498038292	0.0186587558627168
Ephx1	11.7565898001194	0.0157685231251016
Nvl	23.7276599705219	0.0455320477138506
Cnih4	112.860675990582	0.0448325978181104
Wdr26	2.85598495602608	0.054382440934021
Cnih3	0.4792799949646	0.00378297639552025
Lbr	131.003309935331	0.0890198499353311
Enah	15.7856149375439	0.0830814404074749
Srp9	4.46014997363091	0.0637366271580911
Vmn1r1	0.625909984111786	0.00279630947278331
Degs1	32.1686850786209	0.100909741708153
Fbxo28	88.3780602514744	0.0458623436225322
Trp53bp2	30.4179043769836	0.0241460917671866
Capn2	8.86121499538422	0.0143820047535401
Susd4	5.2523849606514	0.0046458668230086
Tlr5	3.18863496184349	0.0018078834081961
Brox	61.9015452265739	0.0338595837386243
Aida	72.7105196416378	0.0232813761089207
Mia3	239.605193734169	0.0212978404433084
Taf1a	212.038888961077	0.0439712767061058
Hhipl2	0.312954992055893	0.000854467746998561
Dusp10	68.9047504961491	0.0115069880634318
Hlx	2.23007497191429	0.00173804686812157
Mtarc1	4.91973498463631	0.00392118083089154
Mtarc2	71.5155990421772	0.02372631103907
C130074G19Rik	6.04461997747421	0.00376398916178028
Mark1	0.958559989929199	0.00702188300394522
Rab3gap2	6.52389997243881	0.024485317077252
Iars2	32.4619596600533	0.0260885240656875
Bpnt1	26.2115950882435	0.0233644298587413
Eprs	121.12439134717	0.0617895164318729
Slc30a10	10.1327299177647	0.00318350625094032
Lyplal1	9.54621002078056	0.00725740246534022
Tgfb2	9.19386491179466	0.00237130859769492
Rrp15	102.49158012867	0.0324246598149576
D1Pas1	6.63113987445831	0.061393448212041
Spata17	25.0385649800301	0.00355806306593673
Gpatch2	157.037646323442	0.0217028431664121
Kctd3	29.8992153406143	0.0534374366054532
Cenpf	50.1843647956848	0.0777849919489589
Ptpn14	11.1503750085831	0.0379516878165679
Smyd2	8.10836988687515	0.0194891117799914
Prox1	1.75079497694969	0.00195872754476931
Rps6kc1	12.8420849740505	0.0183041495008731
Angel2	15.4245049059391	0.0292860949882839
Vash2	18.9545546472073	0.0132597271421827
Flvcr1	12.0104598999023	0.019441573479287
Tatdn3	128.889237225056	0.0143974436343732
Nsl1	71.2223555147648	0.0563461225638393
Batf3	0.4792799949646	0.00268415800611313
Atf3	18.1820149123669	0.0170520501767771
Nenf	30.2909348905087	0.0133414082447651
Pacc1	94.1775287687778	0.0154925621662314
Ppp2r5a	21.5960550010204	0.0246074105057041
Dtl	217.842829823494	0.068841004093381
Ints7	413.454664766788	0.036042938227995
Lpgat1	2.37670505046844	0.0192810020532808
Nek2	52.6398248970509	0.073321211326788
Slc30a1	25.0582600831985	0.0453403192822264
Traf5	6.94409504532814	0.00741065220524378
Rcor3	5.25238493084908	0.0205203207674134
Kcnh1	1.10518997907639	0.00114080338674601
Hhat	9.67314502596855	0.00174565087272625
Sertad4	8.23530495166779	0.0079175111285969
Syt14	39.8655992150307	0.0137373827072166
Utp25	52.7864756286144	0.0456101255807109
Irf6	51.7010041177273	0.0228093344257883
A130010J15Rik	1.41814497113228	0.0412220613494429
Lamb3	0.312954992055893	0.000820784194035903
G0s2	2.81659495830536	0.00639007349002902
Plxna2	25.8307998478413	0.00376050102387344
Cd34	5.21299487352371	0.00435406756816931
Cd46	6.81715992093086	0.0025068680798305
Cr1l	25.5375399887562	0.0138765152751658
Il17f	0.4792799949646	0.00605499992093709
Mcm3	248.998249918222	0.141583622925188
Paqr8	59.9953604340553	0.0141778034972019
Efhc1	2.3767049908638	0.00336648166689139
Tram2	45.5491349101067	0.0156390084642338
Tmem14a	8.82182484865189	0.00616717448437864
Gsta3	0.312954992055893	0.00288116452853051
Kcnq5	0.4792799949646	0.00280070480642292
Smap1	3.02230998873711	0.0118955094000416
Sdhaf4	33.6459099054337	0.0160816190444878
Fam135a	155.57135540247	0.0102751062887431
Col19a1	0.312954992055893	0.000914002247740199
Lmbrd1	91.0085315108299	0.0125298484613031
Adgrb3	0.792234987020493	0.00177198848565432
Phf3	24.9991748929024	0.0466949731971324
Khdrbs2	9.5265149474144	0.00185714289351105
Prim2	73.2773653268814	0.0186215108828474
Rab23	104.349575310946	0.0483602969037571
Bag2	11.7171999812126	0.0172518377319412
Zfp451	13.6540150940418	0.057176535674805
Bend6	8.88091003894806	0.0100426148248166
Ptpn18	401.790370970964	0.00509138424791882
Cfc1	1.27151498198509	0.00406161210991631
Arhgef4	1.41814503073692	0.00273842942842935
Fam168b	64.757528334856	0.0632347609782407
Plekhb2	23.9333748221397	0.0150555076214529
Hs6st1	15.3260300159454	0.0603152990628035
Uggt1	37.0490401983261	0.0285947268336312
Arid5a	658.778417676687	0.0289694691926133
Kansl3	26.9359899461269	0.0503514955077373
Lman2l	42.0672450959682	0.0281544797321349
Cnnm4	2.396399974823	0.00952639318482458
Cnnm3	357.481681585312	0.0893236504572082
Ankrd23	15.3260298967361	0.0358981418031134
Gm42417	4.08810997009277	0.0356954991598632
Ankrd39	70.9006651043892	0.0330184469143823
Sema4c	2.70935496687889	0.0471188444604512
Fam178b	9.83946990966797	0.0118389479990248
4933424G06Rik	48.2475553154945	0.0019292102730904
Tmem131	16.0985697507858	0.0482151068350692
Xkr4	1.27151498198509	0.0032111026452044
Inpp4a	14.4659450352192	0.00693847080807923
Coa5	20.3245451152325	0.0265902551956233
Unc50	49.842954993248	0.0404531189943057
Mgat4a	23.679505109787	0.0126567132577591
Cracdl	0.4792799949646	0.00242812193400169
Tsga10	35.1122049987316	0.00455824181713673
Mitd1	54.2921753823757	0.0238583248421481
Lipt1	64.5233907103539	0.0227268267441859
Mrpl30	120.848695069551	0.0417096952844368
Eif5b	43.0257693827152	0.0363994453902928
Rev1	11.4436350166798	0.100058541841839
Aff3	2.37670496106148	0.02148302540571
Lonrf2	1.10519000887871	0.00525973412365087
Pdcl3	145.720933407545	0.0308204184727083
Npas2	0.792234987020493	0.00204525358570995
Tbc1d8	15.2778748571873	0.0147660399627119
Cnot11	30.4375799298286	0.019786051593011
Rnf149	211.51799044013	0.0306496619171671
Creg2	1.58446997404099	0.0016277863784487
Map4k4	6.19124993681908	0.0389194999446298
Il1r2	0.4792799949646	0.000861665170182018
Il1rl2	7.40367984771729	0.00158768314096622
Il1rl1	3.62852495908737	0.00240753817533351
Mfsd9	5.08605995774269	0.00383552074815914
Pou3f3	2.70935496687889	0.001486688936112
Mrps9	120.988728582859	0.0217729878013755
Gpr45	0.958559989929199	0.00152818883128249
Tgfbrap1	41.4697853326797	0.0176959385532259
AI597479	45.8227003216743	0.0248153493495664
Nck2	8.58765000104904	0.0251776445863942
Uxs1	36.7557744979858	0.0189596644240691
Tpp2	63.1249100267887	0.0305205346037781
Gm8251	2.83628994226456	0.00135752531768523
Tex30	174.390205740929	0.0325136874735468
Poglut2	69.79331985116	0.0257550215897519
Bivm	16.8032600879669	0.0120134658666456
Ercc5	67.3793301582336	0.0330036385909946
Gulp1	17.6348851621151	0.00467955587605659
Col3a1	17.7617951333523	0.00105632322622631
Col5a2	19.4732300937176	0.00238068258165324
Wdr75	110.737841546535	0.0517537909414555
Slc40a1	6.83685493469238	0.00508293551249432
Dnah7b	18.2017100453377	0.000869886998590317
Slc39a10	2.06374996900558	0.00108034828270025
Mrpl15	44.150680154562	0.0928842682251302
Lypla1	28.7940499782562	0.0372552283476701
Tcea1	17.4291701614857	0.0324394296394305
Rgs20	6.77776995301247	0.00560535619010548
Cavin2	6.13216486573219	0.00360672804651203
Atp6v1h	33.7925400435925	0.0341055324635943
Myo1b	24.0997101068497	0.0171403814048366
Stat4	1.89742496609688	0.00405846180085425
Stat1	19.0530298352242	0.00826974423040948
Gls	238.926855564117	0.0598374796728331
Nab1	1.10518997907639	0.00585423199778817
Nemp2	52.8937606811523	0.0319251457237789
Inpp1	3.81454494595528	0.00459709287781436
Hibch	48.9325393438339	0.0124936844622414
1700019A02Rik	20.9592198431492	0.0084604602225383
Pms1	87.9687151908875	0.0177830383738972
Ormdl1	21.2634103894234	0.0198359851043398
Gm28778	21.2634103894234	0.0222308520111054
Osgepl1	19.8452651202679	0.0152231953819255
Asnsd1	25.038565069437	0.0216779976680144
Gm50478	7.31613501906395	0.0287678121325147
Dnah7a	2.3767049908638	0.00243445805755234
Stk17b	174.092618316412	0.0390587222756304
Hecw2	1.4378399848938	0.00287385986354207
Ccdc150	94.1381052136421	0.00690206646539097
Gtf3c3	103.546479612589	0.0271609154400116
Pgap1	26.721509873867	0.0108131333512822
Ankrd44	9.36019003391266	0.00344702920160745
Sf3b1	216.51649209857	0.0876018484734768
Coq10b	14.8664449155331	0.0195249520164166
Mob4	60.4549700915813	0.0322168675461782
Rftn2	0.4792799949646	0.00143154785288628
Mars2	17.8012100756168	0.0159194305916171
Boll	13.6540345847607	0.00114306243499293
Plcl1	1.27151498198509	0.000753691898873619
Oprk1	6.17155489325523	0.00113864661841362
Satb2	6.33788004517555	0.0134651990582316
1700066M21Rik	47.7792354822159	0.0182599406323611
Tyw5	12.8617798984051	0.0212591617321536
Maip1	2.06374996900558	0.0340645456826678
Spats2l	23.5722647607327	0.00547329725108666
Kctd18	40.0034849345684	0.0300727656277368
Sgo2a	38.1345200836658	0.0565482016709766
Aox1	22.016264796257	0.00663760471170567
Bzw1	151.04118001461	0.12995544707267
Ppil3	62.5077742636204	0.0391943154100301
Nif3l1	45.7045251429081	0.0277003780734292
Orc2	363.465171486139	0.0336754149152576
Fam126b	138.40698030591	0.0169799642658383
Ndufb3	157.147050321102	0.0368088090624652
Flacc1	0.792234987020493	0.00106830822921075
Cflar	56.423714786768	0.0300657656463801
Casp8	4.91973504424095	0.00331454557231555
Trak2	169.479169785976	0.0263705991685242
Stradb	10.1524248719215	0.00785840451744499
Tmem237	349.268683999777	0.00979476100732024
Mpp4	1.73109996318817	0.00220249242533039
Als2	118.454495817423	0.024385480195868
Cdk15	0.4792799949646	0.00107420228734381
Fzd7	19.3856551349163	0.126258254146352
Gm973	0.4792799949646	0.000779004877218671
Sumo1	95.0091601908207	0.0575806914004991
Bmpr2	120.292764574289	0.0211066264989632
Fam117b	32.9412049949169	0.0164701751399008
Ica1l	1.75079500675201	0.00126122654538931
Wdr12	81.7753300368786	0.0633124776462322
Carf	111.479689776897	0.0140821317299313
Nbeal1	61.4813802838326	0.0370515634997667
Abi2	98.0904857218266	0.0172910013889024
Raph1	6.21094498038292	0.0294495851745759
Pard3b	2.06375002861023	0.0011858881947108
Nrp2	1.27151498198509	0.00319172640924258
Rb1cc1	20.911064773798	0.0212577535181092
Ino80d	50.350664973259	0.036884717128426
Ndufs1	41.1961998641491	0.0391582592078289
Zdbf2	7.62908992171288	0.0295880867803812
Adam23	13.7809498906136	0.0452863787014831
Dytn	0.312954992055893	0.0024570618060838
Mdh1b	15.032770127058	0.00131093715024991
Fastkd2	57.4020301401615	0.0303056357818172
Klf7	467.425282508135	0.0236462171975544
Alkal1	0.312954992055893	0.00131378099713559
Creb1	345.845779895782	0.0338648185307691
Mettl21a	58.6056942641735	0.0192081985013703
Ccnyl1	10.465380012989	0.0213929215704001
Fzd5	187.971992045641	0.113079146668489
Plekhm3	31.7090899348259	0.0103226462582862
Gm28845	0.4792799949646	0.00750710833529938
D630023F18Rik	2.37670496106148	0.00704177104844047
Idh1	168.883892267942	0.0419917924345628
Pikfyve	38.4386951327324	0.036773174667456
Pth2r	16.3436654210091	0.00602658547709814
Map2	20.5499547123909	0.00280268878065903
Unc80	0.4792799949646	0.000850106163970622
Rpe	95.7113932073116	0.0668257474743403
Acadl	2.21037995815277	0.0152644457830835
Lancl1	24.7058999240398	0.0154974819056519
Ikzf2	1.75079497694969	0.00357373237772678
Spag16	22.5152301490307	0.00517435599697003
Bard1	37.1475148200989	0.0331968806623993
Pcmtd1	40.1785749197006	0.0327301574503904
Atic	37.2547299861908	0.0536686730544916
Fn1	331.500351667404	0.0858781290682998
Mreg	2.85598495602608	0.0763864603559483
Pecr	239.837115764618	0.0190146607516392
Tmem169	8.90060493350029	0.00237259456827368
Smarcal1	37.8412596583366	0.0272041100650228
Ankar	1.4181450009346	0.00104328561835889
Igfbp2	117.679749757051	0.136270115262492
Tns1	7.44307005405426	0.00299470383776514
Rufy4	0.792234987020493	0.00150707369098229
Arpc2	61.921260535717	0.051748742987376
Aamp	101.053714215755	0.060574749169164
Tmbim1	14.6125748753548	0.0288074930701307
Pnkd	106.706582337618	0.0081908920924003
